id,title,overview,genres,release_date,vote_average,vote_count,popularity,poster_path,directors,cast,keywords
781732,애니멀,힘있는 기업가의  아들이 해외에서 더 강해져서 돌아와 아버지의 목숨을 위협하는 자들에게 피비린내 나는 복수를 하겠다고 다짐한다.,"['액션', '범죄', '드라마']",2023-12-01,6.119,189,15.365,/hr9rjR3J0xBBKmlJ4n3gHId9ccx.jpg,['Sandeep Reddy Vanga'],"['란비르 카푸르', 'Rashmika Mandanna', '아닐 카푸르', 'Bobby Deol', 'Triptii Dimri']","['fistfight', 'shootout', 'held at gunpoint', 'machine gun', 'hand to hand combat', 'action hero', 'father son conflict', 'complex relationship']"
135397,쥬라기 월드,"쥬라기 공원 사건에서 22년이 지난 후, 이슬라 누블라에서는 새로 열린 쥬라기 공원이 정상적으로 영업 중이다. 유전자 조작으로 탄생한 공룡들을 앞세운 쥬라기 월드는 지상 최대의 테마파크로 자리잡는다. 하지만 유전공학자들이 그 동안의 연구를 바탕으로 탄생시킨 새로운 유전자 조작 하이브리드 공룡들은 지능과 공격성을 끝없이 진화시키며 인간의 통제를 벗어날 조짐을 보인다. 한편 오랫동안 벨로시랩터를 연구해온 오웬 그래디(크리스 프랫)는 이런 시도에 반대하고, 그가 예상한 대로 이 하이브리드 공룡이 탈출하면서 공원은 아수라장이 되는데...","['모험', 'SF']",2015-06-06,6.701,21574,15.527,/zJ5pZvsd5I8HYnRRAvLE2tSxtOW.jpg,['콜린 트레보로'],"['크리스 프랫', '브라이스 댈러스 하워드', '이르판 칸', '빈센트 도노프리오', '타이 심킨스']","['island', 'primal fear', 'escape', 'velociraptor', 'dna', 'tyrannosaurus rex', 'animal attack', 'sequel', 'dinosaur', 'creature', 'park', 'amusement park', 'theme park', 'genetic engineering', 'nostalgic', 'raptor', 'animal horror', 'playful', 'jungle adventure', 'mosasaurus', 'excited', 'exhilarated']"
484503,黑珍珠,,['드라마'],1982-01-01,0.0,0,14.2586,/yRlYkjecV3lJf51jIJI9ECzofVQ.jpg,['姚鳳磐'],"['向雲鵬', '程秀瑛', 'Wa Lun', 'Phoenix Chu']","[""women's prison"", 'torture']"
945961,에이리언: 로물루스,"2142년, 부모 세대가 맞닥뜨렸던 암울한 미래를 피하려는 청년들이 더 나은 삶을 찾기 위해 식민지를 떠날 계획을 세운다. 하지만 버려진 우주 기지 로물루스에 도착한 이들은 악몽과도 같은 에이리언의 무자비한 공격에 쫓기기 시작한다. 그 누구도 그들의 절규를 들을 수 없는 우주 한가운데, 생존을 위한 치열한 사투를 벌여야 하는데...","['공포', 'SF']",2024-08-13,7.164,4551,14.3203,/AmWTYg3RCMv7fbQxwCqrxiaUhkc.jpg,['페데 알바레즈'],"['케일리 스패니', '데이비드 존슨', '아치 리노', '이사벨라 메르세드', '스파이크 펀']","['alien life-form', 'spin off', 'alien contact', 'alien monster', 'space exploration', 'alien encounter', 'space capsule', 'spaceship', 'sci-fi horror', 'xenomorph threat', 'cryonics chamber', 'abandoned station', 'biological contamination', 'hostile organism', 'interstellar isolation']"
9470,쿵푸 허슬,"1940년대 중국 상하이. 난세를 틈타 어둠의 세력을 평정한 도끼파의 잔인함에 신음하고 있던 그 때, 너무 가난해서 뺏길 것도 없는 하층민만이 평화롭게 모여사는 돼지촌에 불의만 보면 도망치는 소심한 건달 싱(주성치)이 흘러든다. 돼지촌을 폼나게 접수해서 도끼파 보스의 눈에 띄고 싶었던 싱의 협박은 도끼파와 돼지촌 주민 간의 전면대결로 이어지고, 놀랍게도 강호를 떠나 돼지촌에 숨어있던 강호의 고수들이 그 실체를 드러낸다. 예상치 못한 쿵푸 고수들의 등장으로 위기에 몰린 도끼파는 떠돌이 형제 킬러를 고용하는 한편, 싱을 이용해 전설 속의 쿵푸 달인 야수를 빼돌려 돼지촌을 접수할 음모를 꾸미는데...","['액션', '코미디', '범죄', '판타지']",2004-02-10,7.499,3187,15.3025,/rX8XXAMyMGZRDhEgG1cmwXmxjZU.jpg,['주성치'],"['주성치', '원추', '원화', '임자총', '양소룡']","['martial arts', 'china', 'magic', 'gangster', 'mafia', 'defense', 'policeman', 'wuxia', '1940s', 'anarchic comedy', 'pretending to be gay', 'canton']"
259693,컨저링 2,"1977년 영국 엔필드. 엄마 페기와 네 남매가 살고 있는 가족의 집에 정체를 알 수 없는 존재가 나타난다. 일명 폴터가이스트 유령. 벽을 두드리는 소리, 사악한 목소리, 유령은 밤마다 가구와 물건들, 심지어 아이들까지 공중에 띄우는 등 기이한 일들을 일으킨다. 결국 교회의 요청을 받은 워렌 부부가 영국 엔필드의 집을 찾아가 사건을 조사한다. 그러나 워렌 부부는 그 집에서 예상보다 더욱 엄청난 상대를 만나게 되고, 워렌 부부의 목숨까지 위협받는데…",['공포'],2016-06-08,7.293,9177,14.4207,/RTmoz2DYYOPDnTKGqkJDWKdcd6.jpg,['제임스 완'],"['베라 파미가', '패트릭 윌슨', 'Madison Wolfe', ""Frances O'Connor"", 'Lauren Esposito']","['london, england', 'england', '1970s', 'spirit', 'single mother', 'demon', 'paranormal investigation', 'demonic possession', 'ghost', 'christmas', 'grim', 'valak', 'horrified']"
50619,브레이킹 던 Part 1,"우여곡절 끝에 많은 이들의 축복 속에 뱀파이어 에드워드와 결혼식을 올린 벨라!  아직 마음을 정리하지 못한 제이콥을 뒤로하고 허니문을 떠난 벨라와 에드워드는  세상에서 가장 아름답고 특별한 첫날 밤을 보내게 된다.  행복한 시간도 잠시, 벨라는 예상치 못한 임신을 하게 된다.  새로운 생명의 탄생이 불러올 종족 간 최대의 위기!  시리즈 사상 가장 거대한 전쟁이 펼쳐진다!  한편 늑대인간 ‘퀼렛’족은 인간과 뱀파이어의 결합으로 생긴 아기가  후에 위험한 존재가 될 것이라고 판단, 임신한 벨라를 없애려 한다.  제이콥은 자신의 종족을 이탈해 뱀파이어 ‘컬렌’가와 함께 벨라를 지킨다.  그러나 벨라는 배 속에서 강력한 힘으로 빠르게 자라는 아기 때문에  목숨이 위태로운 상황에 놓이는데...!  전세계를 열광시킨 최고의 신드롬!  ‘트와일라잇’ 시리즈의 신화가 다시 시작된다!","['모험', '판타지', '로맨스']",2011-11-16,6.189,9264,14.1104,/osAoEqaiNO61IEkbKllJ7KlzrfW.jpg,['빌 콘돈'],"['크리스틴 스튜어트', '로버트 패틴슨', '테일러 로트너', '빌리 버크', '피터 패치넬리']","['based on novel or book', 'vampire', 'hybrid', 'teen movie', 'werewolf', 'supernatural creature', 'dead', 'duringcreditsstinger', 'based on young adult novel']"
1087040,머니 샷: 폰허브를 말하다,"폰허브의 성공과 추문에 대해 깊숙이 파헤친다. 배우, 운동가 그리고 전직 직원들의 인터뷰로 이루어진 다큐멘터리.",['다큐멘터리'],2023-03-15,5.762,357,15.2356,/kpTqWqLYcf1uErnx5VXLah4EWJZ.jpg,['Suzanne Hillinger'],"['Noelle Perdue', 'Michael Stabile', 'Siri Dahl', 'Wolf Hudson', 'Martin Patriquin']","['porn industry', 'porn actress', 'adult filmmaking', 'onlyfans', 'porn']"
47971,트리플 엑스 리턴즈,"전설의 스파이 샌더 케이지는 자취를 감춘 채 살아가던 중, 기븐스 요원의 뒤를 이어 ‘트리플 엑스’ 프로젝트 시작하라는 임무를 받게 된다. 흩어져 있던 남다른 개성을 지닌 최정예 스파이 요원들은 샌더 케이지를 중심으로 모이게 되고, 마침내 재결성된 최강의 스파이 군단 ‘트리플 엑스’는 전세계를 위협하는 판도라 박스를 되찾기 위한 사상 최악의 미션에 돌입하는데…","['액션', '모험', '범죄']",2017-01-13,6.133,9224,14.2576,/eTJVHRrWnK5Cv7vCxmwqFksbYm1.jpg,['D.J. Caruso'],"['빈 디젤', '견자단', '루비 로즈', '디피카 파두콘', '토니 콜렛']","['airplane', 'tattoo', 'spy', 'extreme sports', 'parachute', 'secret agent', 'swimming pool', 'sequel', 'back from the dead', 'dominican republic', 'frantic', 'free fall', 'intense']"
10195,토르: 천둥의 신,"파괴를 일삼는 요툰하임을 제압한 왕 오딘의 통치로 평화로운 나날을 보내고 있는 신의 세계 아스가르드. 오딘의 아들인 토르의 왕위 계승식이 있던 날, 요툰하임의 지배자인 라우페이는 평화 협정을 위반하고 아스가르드를 침입한다. 이 사건으로 왕위에 오르지 못한 토르는 분노와 모욕감에 요툰하임을 공격하지만 막강한 군대에 포위되어 위기에 몰리게 되고, 오딘은 토르의 오만하고 경솔한 행동에 분노해 토르의 신으로서의 능력을 박탈한 채 인간 세계 미스가르드로 추방한다. 한편 천체의 이상현상을 연구하던 과학자 제인 일행은 거대한 섬광의 흔적을 쫓던 중, 그 현장 한가운데서 지구에 떨어진 토르와 맞닥뜨린다.","['모험', '판타지', '액션']",2011-04-21,6.8,22339,14.9639,/7hThYJ0yBzclKviPxBt5UB94zNT.jpg,['케네스 브래너'],"['크리스 헴스워스', '나탈리 포트만', '톰 히들스턴', '안소니 홉킨스', '스텔란 스카스가드']","['new mexico', 'superhero', 'redemption', 'banishment', 'based on comic', 'brother against brother', 'norse mythology', 'aftercreditsstinger', 'marvel cinematic universe (mcu)', 'worlds collide', 'god of thunder', 'fantasy', 'egotistical', 'melodramatic']"
6479,나는 전설이다,바이러스 감염으로 전 인류가 사망하고 홀로 뉴욕에 살아 남은 과학자 로버트 네빌(윌 스미스). 혹시라도 있을 다른 생존자를 찾아 절박한 심정으로 네빌은 3년 동안 방송을 송신해 왔다. 마침내 그는 혼자가 아니라는 것을 알게 되는데...,"['드라마', 'SF', '스릴러']",2007-12-12,7.215,16837,15.1883,/yvaDfiS0DzsHDWBjlqxo6CPgDVJ.jpg,['프랜시스 로렌스'],"['윌 스미스', '앨리스 브라가', '찰리 타핸', 'Dash Mihok', 'Salli Richardson-Whitfield']","['new york city', 'saving the world', 'based on novel or book', 'dystopia', 'post-apocalyptic future', 'infection', 'matter of life and death', 'alone', 'helplessness', 'end of the world', 'survival', 'loneliness', 'zombie', 'virus', 'pandemic', 'lost civilization', 'pets', 'desperate', 'admiring', 'amused', 'dystopian']"
44896,랭고,"당신들이 아무렇게나 생각하는 그런 영웅이 아냐!! 예측을 불허하는 대단한 놈이 왔다! 광대한 모하비 사막에 툭 떨어진 정체 모를 카멜레온 랭고, 적응하려면 수백만 년이 걸린다는 모하비 사막에서 살아남기 위해 고군분투하던 랭고는 아주 우연한 계기로 사막의 무법자 매를 죽이게 된다. 얼떨결에 마을의 영웅이 되어버린 랭고는 황무지 빌리지의 보안관을 맡게 되는데... 위험이 도사리는 거대한 사막, 쫓고 쫓기는 추격, 예측 불허한 사건들 속에서 랭고의 운명은 과연 어떻게 펼쳐질까?","['애니메이션', '코미디', '가족', '서부', '모험']",2011-03-02,6.899,7104,15.5491,/r03cVlmlKRPVAQxEqmhhPyYwfcr.jpg,['고어 버빈스키'],"['조니 뎁', '아일라 피셔', '네드 비티', '빌 나이', '아비게일 브레스린']","['hero', 'gunslinger', 'sheriff', 'suicide attempt', 'nevada', 'mayor', 'pet', 'native american', 'water supply', 'outlaw', 'water shortage', 'spirit', 'chameleon', 'mariachi', 'disillusionment', 'desert', 'construction', 'frontier town', 'small western town', 'animal life', 'animal protagonist', 'old west', 'high noon']"
646315,전설의 라이타,"맨주먹계의 전설적인 인물 채성빈(라이타). 아버지 같은 남자 마석준의 충고를 받아들여 이제는 평범한 삶을 살기로 결심한다. 그러던 중 우연히 골목에서 일진들에게 괴롭힘을 당하는 박주민을 구해주게 되고, 그를 계기로 박주민의 누나 박진아와 가까운 사이가 된다. 한편 박진아는 지역개발 이권 다툼에 휘말려 고통 받고 있었고 그 강도가 심해져 목숨까지 위협받는 처지가 된다. 끊임없는 조폭들의 위협으로 하루하루가 지옥 같던 박진아의 곁에 전설의 주먹 채성빈이 등장하게 되고, 채성빈은 사랑하는 박진아를 위해 마지막으로 다시 한번 라이타를 손에 쥐게 된다.",['액션'],2019-10-29,5.8,5,13.434,/h5fCwKCnKAKxdX6onTnrU6MeYe8.jpg,['Chae Ki-jun'],"['김해준', 'Park Sharon', 'Lee Dong-ju', '홍달표']","['fighting', 'action hero']"
696506,미키 17,"친구 티모와 함께 차린 마카롱 가게가 쫄딱 망해 거액의 빚을 지고 못 갚으면 죽이겠다는 사채업자를 피해 지구를 떠나야 하는 미키. 기술이 없는 그는, 정치인 마셜의 얼음행성 개척단에서 위험한 일을 도맡고, 죽으면 다시 프린트되는 익스펜더블로 지원한다. 4년의 항해와 얼음행성 니플하임에 도착한 뒤에도 늘 미키를 지켜준 여자친구 나샤. 그와 함께, 미키는 반복되는 죽음과 출력의 사이클에도 익숙해진다. 그러나 미키 17이 얼음행성의 생명체인 크리퍼와 만난 후 죽을 위기에서 돌아와 보니 이미 미키 18이 프린트되어 있다. 행성 당 1명만 허용된 익스펜더블이 둘이 된 멀티플 상황. 둘 중 하나는 죽어야 하는 현실 속에 걷잡을 수 없는 사건이 기다리고 있었으니…","['SF', '코미디', '모험']",2025-02-28,6.838,3567,15.1779,/mH7QnJDxQibVZw0M66IBZbsw2O6.jpg,['봉준호'],"['로버트 패틴슨', '나오미 애키', '스티븐 연', '마크 러팔로', '토니 콜렛']","['based on novel or book', 'dark comedy', 'space travel', 'betrayal', 'alien planet', 'creature', 'space adventure', 'human clone', 'spaceship', '2050s', 'space sci-fi', 'futuristic world', 'colonial workforce', 'clone technology', 'frozen world', 'authoritarian leader', 'expendable worker']"
1058424,호프,고립된 항구마을 호포항에서 시작된 의문의 존재 공격에 맞서는 주민들의 이야기,"['SF', '미스터리', '액션']",2026-11-04,0.0,0,13.1567,/1n37BJchWHLiSYQkuFxe5KjB951.jpg,['나홍진'],"['황정민', '조인성', '정호연', '알리시아 비칸데르', '마이클 패스벤더']","['hunted', 'remote village', '20th century', 'fight for survival', 'suspense mystery', 'unknown entity', 'extraterrestrial threat']"
1893,스타워즈 에피소드 1: 보이지 않는 위험,"공화국력 BBY 32년, 공화국이 큰 분쟁에 휩싸인다. 상인 조직인 무역 연합이 암흑에 가린 세력의 조종을 받고 나부 행성을 봉쇄해버린 것. 분쟁을 해결하기 위해 은하계 원로 회의는 콰이곤 진과 오비완 케노비 두 제다이를 파견한다. 타투인 행성에서 그는 노예 구역에서 어머니와 살고 있는 아나킨 스카이워커라는 소년을 만나 그가 미래의 은하계를 구할 수 있는 강한 힘을 가진 인물임을 믿고 그를 데려간다. 한편 나부 행성이 침입을 받자 아미달라 여왕은 은하계 원로 회의에 도움을 청하나, 원로 회의는 힘을 상실한 상태로 나부 행성은 위험에 처하게 되는데...","['모험', '액션', 'SF']",1999-05-19,6.577,15834,13.8048,/pt7oxFkvQFzXD0ByCe1uJumL6vD.jpg,['조지 루카스'],"['리암 니슨', '이완 맥그리거', '나탈리 포트만', '제이크 로이드', '이언 맥더미드']","['galaxy', 'senate', 'taskmaster', 'prophecy', 'queen', 'apprentice', 'taxes', 'prequel', 'space opera', 'admiring', 'tuwaderalit']"
346364,그것,"살인과 실종사건이 이상하게 많이 생기는 데리라는 마을, 비 오는 어느 날 종이배를 들고 나간 동생이 사라졌다.  형 빌은 ‘루저 클럽’ 친구들과 함께 동생을 찾아 나서고, 27년마다 가장 무서워하는 것의 모습을 한 채 아이들을 잡아먹는다는 ‘그것’이 빨간 풍선을 든 삐에로의 모습으로 그들 앞에 나타나는데…  빌과 친구들은 공포를 이겨내고 ‘그것’에 맞서 동생과 사라진 아이들을 찾을 수 있을까?","['공포', '스릴러', '드라마']",2017-09-06,7.241,20318,13.9293,/nlZKIOeoSWwrRcrppoIbkfOGZ6J.jpg,['앤디 무시에티'],"['제이든 리버허', '제레미 레이 테일러', '소피아 릴리스', '핀 울프하드', '초슨 제이콥스']","['small town', 'based on novel or book', 'haunted house', 'clown', 'bullying', 'abandoned house', 'coming of age', 'flashback', 'murder', 'balloon', 'maine', 'school', 'creature', 'fear', 'summer', 'killer', 'missing person', 'death of brother', 'well', 'shocking', '1980s', 'kids', 'grim', 'creepy house', 'demonic', 'town history', 'frightened', 'ghoulish', 'gloomy', '80s']"
1123640,卍舞Ⅲ いかせてあげる、極楽浄土,,['드라마'],1996-05-18,0.0,0,13.0429,/mvyxrQtti8b8fn5ZoAc36VcwArt.jpg,['吉田啓一郎'],"['오타케 히토에', '秋野太作', '朝比奈順子', '伊藤洋三郎', '小西博之']",[]
10591,내겐 너무 아찔한 그녀,고등학교 졸업반인 매튜는 이웃집에 이사온 19세의 다니엘에게 첫 눈에 반한다. 아름다운 그녀에게 홀딱 빠진 매튜는 결국 다니엘과 사귀게 된다. 그러나 다니엘이 전직 포르노 스타라는 것을 알게 되고 갈등을 겪기 시작하는데...,"['코미디', '로맨스']",2004-04-09,6.745,4014,14.2816,/xwZJo5B48TdkbHS1V0GLWGbtEX6.jpg,['Luke Greenfield'],"['에밀 허쉬', '엘리샤 커스버트', '티모시 올리펀트', 'Christopher Rodriguez Marquette', '폴 다노']","['high school', 'porn actor', 'pornographic video', 'school party', 'blonde', 'prom', 'sexual attraction', 'teenage boy', 'porn industry', 'sex comedy', 'girl next door', 'sex video', 'loving']"
419430,겟 아웃,크리스와 그의 여자친구 로즈는 주말을 맞아 로즈의 부모님 집을 방문한다. 가족들의 과한 친절이 그저 딸이 흑인 남자친구를 데려왔기 때문이라고 생각한 크리스. 하지만 머무는 시간이 길어질수록 이상한 점을 한 두가지씩 발견하는데... 그가 상상도 못한 진실이 기다리고 있었다.,"['미스터리', '스릴러', '공포']",2017-02-24,7.622,18880,15.0583,/paPvmoLgUUQojsSdAZmf7dwkKGT.jpg,['조던 필'],"['다니엘 칼루야', '앨리슨 윌리엄스', '캐서린 키너', '브래드리 휘트포드', '케일럽 랜드리 존스']","['kidnapping', 'externally controlled action', 'manipulation', 'dark comedy', 'hypnosis', 'parents-in-law', 'satire', 'racist', 'revenge', 'interracial relationship', 'disappearance', 'racism', 'psychological thriller', 'neurosurgeon', 'missing person', 'stereotype', 'brain surgery', 'satirical', 'race-conscious', 'anxious', 'pathetic', 'authoritarian', 'awestruck']"
940551,인투 더 월드,"가족을 과잉보호하는 아빠 ‘맥’ 때문에 평생을 작은 연못에서 안전하게 살아온 말러드 가족. 하지만 호기심 가득한 남매 ‘댁스’와 ‘그웬’을 위해 새로운 세상을 모험하고 싶은 엄마 ‘팸’의 설득으로 가족들은 항상 꿈꿔온 자메이카로 생애 첫 가족 모험을 떠나기로 한다! 설렘 넘치는 시작과 달리 태풍을 만나 길을 잃고, 낯선 친구들을 만나고, 위험 가득한 뉴욕에 불시착하게 된다. 인생 처음으로 모든 계획이 틀어지고 위기에 빠진 말러드 가족은 서툴지만 서로를 의지하며 모험을 계속한다. 새로운 세상, 함께라면 두려울 것 없어!","['가족', '코미디', '모험', '애니메이션']",2023-12-06,7.354,2245,14.5149,/2xE3NI6zElWhwN9WJ92fqbZKmzZ.jpg,['Benjamin Renner'],"['쿠마일 난지아니', '엘리자베스 뱅크스', '카스파르 제닝스', 'Tresi Gazal', '아콰피나']","['duck', 'villain', 'migration', 'flight', 'anthropomorphism', 'family', 'animals', 'chef', 'overprotective father', 'bird']"
1315303,프라이메이트,광견병에 걸린 침팬지 '벤'에게서 벗어나 생존하려는 주인공 '루시'와 친구들의 이야기를 그린 공포 영화,"['공포', '스릴러']",2026-01-01,6.5,647,14.1185,/4Q5IClJJyKUHKNLywQaqwcK00OF.jpg,['Johannes Roberts'],"['쟈니 시쿼야', '제시카 알렉산더', '트로이 코처', '빅토리아 와이언트', '지아 헌터']","['hawaii', 'pet', 'chimpanzee', 'animal attack', 'gore', 'survival', 'monkey', 'survival horror', 'rabies', 'primate', 'mongoose', 'animal horror', 'pool party', 'pool', 'party', 'teen horror', 'horror', 'animal']"
58008,L'infermiera di notte,,['코미디'],1979-02-07,5.2,53,13.9809,/cjJuN9MUmYrSh3fzT7JHrN5fHOP.jpg,['Mariano Laurenti'],"['Gloria Guida', 'Lino Banfi', 'Alvaro Vitali', 'Leo Colonna', 'Mario Carotenuto']","['nurse', 'sex comedy']"
370172,007 노 타임 투 다이,"MI6를 떠난 이후 매들린과 이탈리아의 오랜 도시 마테라에서 평화로운 일상을 즐기던 제임스 본드. 어느 날 CIA 요원 펠릭스가 찾아와 선별적 DNA 공격이 가능한 새로운 형태의 생화학 무기 유출을 알린다. 위험에 처한 전 세계를 구하기 위해 복귀하게 된 제임스 본드는 임무를 수행하는 과정에서 새로운 MI6 요원 노미를 만나고, 모든 사건의 배후에 운명으로 얽혀 있는 최악의 적 사핀이 존재한다는 것을 알아낸다. 위험천만한 위기 속, 감춰져 있던 비밀이 밝혀지면서 작전은 점점 더 예측할 수 없는 상황으로 치닫게 되는데...","['액션', '스릴러', '모험']",2021-09-29,7.3,7111,15.0284,/68ZwnPALUeweaFdT1z75oXJ4Xie.jpg,['캐리 조지 후쿠나가'],"['다니엘 크레이그', '레아 세이두', '라미 말렉', '라샤나 린치', '랄프 파인즈']","['biological weapon', 'based on novel or book', 'parent child relationship', 'forgiveness', 'poison', 'spy', 'mi6', 'family', 'british secret service', 'parents', 'global threat', 'somber', 'nanobots', 'james bond', 'bold', 'car chases', '007']"
140607,스타워즈 에피소드 7: 깨어난 포스,"2번째 데스 스타가 파괴되고 다스 베이더가 사망한 지 약 30년 후, 마지막 남은 제다이인 루크 스카이워커가 사라졌다. 몰락한 은하 제국으로부터 일어난 퍼스트 오더는 루크와 공화국을 찾아내 제거하려 한다. 공화국과 루크의 쌍둥이 여동생 레이아 오르가나가 이끄는 저항군은 퍼스트 오더를 저지하고 루크의 도움을 받기 위해 루크를 찾는다. 저항군 최고의 파일럿 포 다메론은 자쿠 행성의 마을 장로를 만나 루크가 있는 장소의 지도를 얻는다. 카일로 렌이 이끄는 스톰트루퍼들은 마을을 파괴하고 포를 붙잡지만, 포의 드로이드 BB-8는 지도를 갖고 탈출하고 부랑자 레이를 만나게 된다.","['모험', '액션', 'SF']",2015-12-15,7.249,20539,13.0368,/qmzc2xck6ZiJG4faxhGiDSX48Ck.jpg,['J.J. 에이브럼스'],"['데이지 리들리', '존 보예가', '오스카 아이작', '애덤 드라이버', '캐리 피셔']","['android', 'spacecraft', 'space opera', 'tuwaderalit']"
615173,마녀 2,"자윤이 사라진 뒤, 정체불명의 집단의 무차별 습격으로 마녀 프로젝트가 진행되고 있는 아크가 초토화된다. 그곳에서 홀로 살아남은 소녀는 생애 처음 세상 밖으로 발을 내딛고 우연히 만난 경희의 도움으로 농장에서 지내며 따뜻한 일상에 적응해간다. 한편, 소녀가 망실되자 행방을 쫓는 책임자 장과 마녀 프로젝트의 창시자 백총괄의 지령을 받고 제거에 나선 본사 요원 조현, 경희의 농장 소유권을 노리는 조직의 보스 용두와 상해에서 온 의문의 4인방까지 각기 다른 목적을 지닌 세력이 하나 둘 모여들기 시작하면서 소녀 안에 숨겨진 본성이 깨어나는데…","['액션', '미스터리', '스릴러', 'SF']",2022-06-15,7.397,448,14.0236,/cah6iIYQBctvCmBjsKGb1NCiygr.jpg,['박훈정'],"['신시아', '박은빈', '서은수', '진구', '성유빈']","['witch', 'supernatural', 'sequel', 'supernatural power']"
696393,콜드 스토리지,"""최악의 야간 근무, 봉인된 재앙이 깨어난다""  옛 미군 기지 위에 세워진 개인 창고 시설에서 야간 근무를 하던 트래비스와 나오미는 정체를 알 수 없는 이상 징후와 마주한다. 오래전 비밀리에 봉인된 지하 시설에서 변이와 확산을 거듭하는 치명적인 균류가 깨어나고, 평범한 두 직원은 과거 그 위협을 상대했던 노련한 생물테러 요원과 함께 단 하룻밤 안에 재앙의 확산을 막아야 하는 상황에 내몰린다. 보이지 않는 공포가 폐쇄된 공간을 잠식해 갈수록, 그들은 인류의 운명을 건 사투에 휘말리게 되는데…","['공포', 'SF', '코미디']",2026-01-22,6.82,483,14.9862,/3HA2iiq982e01EKXJvPFyfMADVM.jpg,['Jonny Campbell'],"['조지나 캠벨', '조 키어리', '소시 베이컨', '바네사 레드그레이브', '레슬리 맨빌']","['australia', 'based on novel or book', 'mutation', 'vomit', 'deer', 'outbreak', 'survival', 'nuclear bomb', 'epidemic', 'fungus', 'underground facility', 'storage compound', 'hilarious', 'sci-fi horror', 'harsh', 'comedy horror']"
493922,유전,"애니는 일주일 전 돌아가신 엄마의 유령이 집에 나타나는 것을 느낀다. 애니가 엄마와 닮았다며 접근한 수상한 이웃 조안을 통해 엄마의 비밀을 발견하고, 자신이 엄마와 똑같은 일을 저질렀음을 알게 된다. 그리고 마침내 애니의 엄마로부터 시작돼 아들 피터와 딸 찰리에게까지 이어진 저주의 실체가 정체를 드러내는데…","['공포', '미스터리', '스릴러']",2018-06-07,7.294,8588,14.9614,/h2Fw8XXqDSyRA5Dn9ntCRJESYYY.jpg,['아리 애스터'],"['토니 콜렛', '알렉스 울프', '가브리엘 번', '밀리 샤피로', '앤 도드']","['daughter', 'funeral', 'parent child relationship', 'loss of loved one', 'ritual', 'supernatural', 'possession', 'dysfunctional family', 'sleeplessness', 'murder', 'family drama', 'fear', 'demon', 'attic', 'evil', 'ritual murder', 'demonic possession', 'satanic ritual', 'dollhouse', 'coven (akelarre)', 'séance', 'grieving', 'disturbed', 'psychological disorders', 'matriarch', 'miniatures', 'traumatized woman', 'didactic', 'commanding', 'horrified']"
519465,퀸 오브 하츠,청소년 전문 변호사로 쌍둥이 딸들과 의사 남편과 함께 행복한 삶을 살고 있었던 안느. 남편과 전부인 사이에서 낳은 아들 구스타브가 사고를 치고 집에 들어오면서 다섯 식구는 함께 살아가게 된다. 남들이 보기에 완벽한 삶을 살고 있었지만 안느는 중년의 위기를 겪고 있었고 구스타브는 계속 사고를 쳐 안느를 힘들게 한다. 그러던 중 구스타브가 여자 친구를 집으로 데려와 관계를 맺게 되고 안느는 알 수 없는 감정을 느끼게 된다. 안느의 외로움을 눈치 챈 구스타브가 안느에게 다가오고 그렇게 안느와 구스타브는 가까워진다. 약속이나 한 듯 안느와 구스타브는 하룻밤을 보내게 되고 그렇게 위험한 관계가 시작되는데...,['드라마'],2019-03-27,6.915,377,15.3592,/rjLi95uydrVInjWD0bJIqsgvb3A.jpg,['May el-Toukhy'],"['Trine Dyrholm', 'Gustav Lindh', 'Magnus Krepper', 'Liv Esmår Dannemann', 'Silja Esmår Dannemann']","['lawyer', 'incest', 'older woman younger man relationship', 'woman director', 'erotic thriller', 'unfaithful wife', 'age-gap relationship', 'stepmother stepson relationship', 'stepmother stepson incest', 'stepmother stepson sex']"
49521,맨 오브 스틸,"무리한 자원 채취로 크립톤 행성의 종말이 다가오자 조드 장군은 반란을 일으켜 자신들만의 왕국을 건설하려 한다. 이에 반대한 조엘은 크립톤인의 유전자 정보가 담긴 코덱스를 빼돌려 이를 갓 태어난 자신의 아들 칼엘과 함께 지구로 보내고, 반란에 실패한 조드 장군은 감옥에 갇힌다. 지구에 도착한 칼엘은 뒤늦게 자신의 정체를 알아내지만 감옥에서 탈출한 조드 장군의 공격을 받는다. 조드 장군은 코덱스를 되찾아 지구에 새로운 왕국을 건설하려 하고클라크 켄트는 자신을 그토록 괴롭혔던 지구인을 지키기 위해 조드 장군과 전면 승부를 벌인다.","['액션', '모험', 'SF']",2013-06-12,6.649,16194,14.9425,/8Qx9fp2lZJU4v67jks6MmOMBCQg.jpg,['잭 스나이더'],"['헨리 카빌', '에이미 아담스', '러셀 크로우', '마이클 섀넌', '케빈 코스트너']","['saving the world', 'flying', 'hope', 'superhero', 'based on comic', 'alien planet', 'superhuman', 'alien invasion', 'super power', 'mysterious force', 'reboot', 'save the day', 'dc extended universe (dceu)', 'save the planet', 'origin story', 'alien spaceship', 'bold', 'defiant', 'vibrant']"
1688163,Hayok,,['드라마'],2026-05-15,7.0,1,13.4799,/i4FFY9mskUpJLnLXQwZSTn3f1Ek.jpg,['Topel Lee'],"['Apphle Celso', 'Stephanie Raz', 'Nico Locco', 'Chester Grecia']",['sexy']
